"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Myanmar","MMR","Land area (sq. km)","AG.LND.TOTL.K2","","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653540","653420","653360","653470","653520","653310","653300","653260","653290","653150","653080","653080","653080","653080","653080","653080","",
"Middle East & North Africa (excluding high income)","MNA","Land area (sq. km)","AG.LND.TOTL.K2","","8643980","8643980","8643980","8643980","8643980","8643980","8643980","8643980","8643980","8643980","8643980","8643980","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643940","8643750","8643730","8643730","8643790","8643800","8643800","8641290","8641280","8641280","8641280","8641088.0078125","8641088.0078125","8641088.0078125","8641088.0078125","8641088.0078125","8641088.0078125","",
"Montenegro","MNE","Land area (sq. km)","AG.LND.TOTL.K2","","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","13450","",
"Mongolia","MNG","Land area (sq. km)","AG.LND.TOTL.K2","","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","1553560","",
"Northern Mariana Islands","MNP","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","",
"Mozambique","MOZ","Land area (sq. km)","AG.LND.TOTL.K2","","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","786380","",
"Mauritania","MRT","Land area (sq. km)","AG.LND.TOTL.K2","","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","1030700","",
"Mauritius","MUS","Land area (sq. km)","AG.LND.TOTL.K2","","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","2030","",
"Malawi","MWI","Land area (sq. km)","AG.LND.TOTL.K2","","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","94280","",
"Malaysia","MYS","Land area (sq. km)","AG.LND.TOTL.K2","","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","328550","",
"North America","NAC","Land area (sq. km)","AG.LND.TOTL.K2","","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18252524.000001","18255484.000001","18255484.000001","18255484.000001","18255484.000001","18255484.000001","18255484.000001","18255484.000001","18255484.000001","18240984.000001","18240984.000001","18240984.000001","18240984.000001","18240984.000001","18240984.000001","18240984.000001","18240984.000001","18240984.000001","18240984.000001","18240984.000001","",
"Namibia","NAM","Land area (sq. km)","AG.LND.TOTL.K2","","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","823290","",
"New Caledonia","NCL","Land area (sq. km)","AG.LND.TOTL.K2","","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","18280","",
"Niger","NER","Land area (sq. km)","AG.LND.TOTL.K2","","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","1266700","",
"Nigeria","NGA","Land area (sq. km)","AG.LND.TOTL.K2","","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","910770","",
"Nicaragua","NIC","Land area (sq. km)","AG.LND.TOTL.K2","","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","120340","",
"Netherlands","NLD","Land area (sq. km)","AG.LND.TOTL.K2","","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33760","33730","33730","33720","33720","33690","33690","33690","33690","33690","33690","",
"Norway","NOR","Land area (sq. km)","AG.LND.TOTL.K2","","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365243.984375","365123.0078125","365123.0078125","365123.0078125","365123.0078125","365123.0078125","365123.0078125","",
"Nepal","NPL","Land area (sq. km)","AG.LND.TOTL.K2","","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143000","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","143350","",
"Nauru","NRU","Land area (sq. km)","AG.LND.TOTL.K2","","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","",
"New Zealand","NZL","Land area (sq. km)","AG.LND.TOTL.K2","","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","263310","",
"OECD members","OED","Land area (sq. km)","AG.LND.TOTL.K2","","34449566.0317383","34449546.0317383","34449556.0317383","34449556.0317383","34449546.0317383","34449536.0317383","34449526.0317383","34449516.0317383","34449516.0317383","34449506.0317383","34449496.0317383","34449396.0317383","34449396.0317383","34449366.0317383","34449146.0317383","34449066.0317383","34448946.0317383","34448946.0317383","34448916.0317383","34448736.0317383","34448816.0317383","34448606.0317383","34448566.0317383","34447077.0302734","34446977.0302734","34447077.0302734","34446987.0302734","34446977.0302734","34446977.0302734","34446977.0302734","34446977.0302734","34447017.03125","34446997.03125","34446987.03125","34446977.03125","34446866.0327148","34446765.0317383","34446734.0332031","34446693.0322266","34481713.0078125","34481462.0092773","34481991.0083008","34482410.0097656","34482129.0087891","34482007.0092773","34481386.0083008","34481483.0078125","34466494.2077637","34467367.8063965","34468912.2058105","34468643.001709","34465590.7092285","34466953.2177734","34466876.6259766","34466316.2280273","34476483.6157227","34476483.6157227","34476483.6157227","",
"Oman","OMN","Land area (sq. km)","AG.LND.TOTL.K2","","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","309500","",
"Other small states","OSS","Land area (sq. km)","AG.LND.TOTL.K2","","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039233.99810791","2039253.99810791","2039253.99810791","2032331.00006104","2032331.00006104","2032331.00006104","2032331.00006104","2032331.00006104","2032331.00006104","2032331.00006104","2032331.00006104","2032331.00006104","2032341.00006104","2030667.99957275","2030677.99957275","2030677.99957275","2030687.99957275","2030697.99957275","2030697.99957275","2030699.99954224","2030704.99954224","2030707.99957275","2031787.99957275","2031788.9995575","2031795.99960327","2031822.99911499","2031822.99911499","2031822.99911499","",
"Pakistan","PAK","Land area (sq. km)","AG.LND.TOTL.K2","","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","770880","",
"Panama","PAN","Land area (sq. km)","AG.LND.TOTL.K2","","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","74340","",
"Peru","PER","Land area (sq. km)","AG.LND.TOTL.K2","","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","1280000","",
"Philippines","PHL","Land area (sq. km)","AG.LND.TOTL.K2","","298260","298260","298260","298260","298260","298260","298260","298260","298260","298260","298260","298260","298230","298190","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","298170","",
"Palau","PLW","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","",
"Papua New Guinea","PNG","Land area (sq. km)","AG.LND.TOTL.K2","","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","452860","",
"Poland","POL","Land area (sq. km)","AG.LND.TOTL.K2","","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306290","306240","306330","306330","306320","306320","306300","306280","306280","306230","306220","306210","306190","306190","306190","306190","306190","",
"Pre-demographic dividend","PRE","Land area (sq. km)","AG.LND.TOTL.K2","","17792411.000061","17792411.000061","17792411.000061","17792411.000061","17792411.000061","17792411.000061","17792411.000061","17792411.000061","17792411.000061","17792411.000061","17792411.000061","17792411.000061","17792411.000061","17792011.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17791611.000061","17788561.000061","17789271.000061","17789526.000061","17789526.000061","17789339.0078735","17789339.0078735","17789339.0078735","17789339.0078735","17789339.0078735","17789339.0078735","",
"Puerto Rico","PRI","Land area (sq. km)","AG.LND.TOTL.K2","","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","8870","",
"Korea, Dem. People’s Rep.","PRK","Land area (sq. km)","AG.LND.TOTL.K2","","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","120410","",
"Portugal","PRT","Land area (sq. km)","AG.LND.TOTL.K2","","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91500","91470","91470","91470","91470","91590","91590","91590","91590","91605.1953125","91605.595703125","91605.595703125","91605.595703125","91605.595703125","91605.595703125","",
"Paraguay","PRY","Land area (sq. km)","AG.LND.TOTL.K2","","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","397300","",
"West Bank and Gaza","PSE","Land area (sq. km)","AG.LND.TOTL.K2","","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","6020","",
"Pacific island small states","PSS","Land area (sq. km)","AG.LND.TOTL.K2","","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","62860","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","64200","",
"Post-demographic dividend","PST","Land area (sq. km)","AG.LND.TOTL.K2","","31452928.0004883","31452908.0004883","31452918.0004883","31452918.0004883","31452908.0004883","31452898.0004883","31452888.0004883","31452878.0004883","31452878.0004883","31452868.0004883","31452858.0004883","31452758.0004883","31452758.0004883","31452728.0004883","31452498.0004883","31452418.0004883","31452288.0004883","31452288.0004883","31452258.0004883","31452078.0004883","31452158.0004883","31451938.0004883","31451898.0004883","31450408.9990234","31450308.9990234","31450408.9990234","31450318.9990234","31450308.9990234","31450308.9990234","31450308.9990234","31450308.9990234","31450348.9990234","31450328.9990234","31450318.9990234","31450368.9990234","31450328.0004883","31450226.9995117","31450126.0009766","31450085","31485104.9755859","31484859.9770498","31482534.9760747","31482985.977509","31482657.9765773","31482505.9770656","31481930.5760884","31481989.1755867","31467015.3755379","31467805.275147","31469370.8735538","31469629.8704743","31466195.5838227","31464248.4962583","31464046.902554","31463489.6026516","31473668.9923","31473668.9923","31473668.9923","",
"French Polynesia","PYF","Land area (sq. km)","AG.LND.TOTL.K2","","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","3660","",
"Qatar","QAT","Land area (sq. km)","AG.LND.TOTL.K2","","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","11610","",
"Romania","ROU","Land area (sq. km)","AG.LND.TOTL.K2","","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","230340","229350","229350","229460","229460","229460","229510","229490","229520","229530","229590","229600","229710","229710","229870","229950","230000","229980","229980","229890","229900","230060","230050","230170","230020","230030","230080","230080","230080","230080","230080","",
"Russian Federation","RUS","Land area (sq. km)","AG.LND.TOTL.K2","","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16389950","16386180","16381330","16378380","16377960","16378650","16381300","16388510","16381340","16380440","16380940","16380980","16381230","16381390","16377740","16377740","16376870","16376870","16376870","16376870","16376870","16376870","16376870","16376870","16376870","16376870","16376870","",
"Rwanda","RWA","Land area (sq. km)","AG.LND.TOTL.K2","","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","24670","",
"South Asia","SAS","Land area (sq. km)","AG.LND.TOTL.K2","","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4772910","4772910","4772910","4772910","4772910","4772910","4773260","4773260","4773260","4773260","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771603.99902344","4771603.99902344","4771603.99902344","",
"Saudi Arabia","SAU","Land area (sq. km)","AG.LND.TOTL.K2","","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","2149690","",
"Sudan","SDN","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Land area (sq. km)","AG.LND.TOTL.K2","","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","192530","",
"Singapore","SGP","Land area (sq. km)","AG.LND.TOTL.K2","","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","670","675","686.999969482422","689.000015258789","689.000015258789","694.000015258789","695","700","700","701.999969482422","704.000015258789","705.999984741211","706.999969482422","709.000015258789","709.000015258789","709.000015258789","709.000015258789","709.000015258789","",
"Solomon Islands","SLB","Land area (sq. km)","AG.LND.TOTL.K2","","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","27990","",
"Sierra Leone","SLE","Land area (sq. km)","AG.LND.TOTL.K2","","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","72180","",
"El Salvador","SLV","Land area (sq. km)","AG.LND.TOTL.K2","","20850","20850","20850","20850","20850","20850","20850","20850","20850","20850","20850","20850","20850","20850","20850","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","20720","",
"San Marino","SMR","Land area (sq. km)","AG.LND.TOTL.K2","","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","",
"Somalia","SOM","Land area (sq. km)","AG.LND.TOTL.K2","","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","627340","",
"Serbia","SRB","Land area (sq. km)","AG.LND.TOTL.K2","","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","87460","",
